,专业本科,专业研究生,专业考试,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
707,工商管理类 ,工商管理类 ,财务管理,二年,学士,本科及以上,88,3,虹口区,具有两年以上基层工作经历的人员,不限,财政所,1510708,科员,从事行政事业单位财务管理相关工作。,熟悉行政事业单位财务管理和相关政策、拟定行政事业单位会计核算及相关财务制度、编制并监督预算实施，具有较强的调研和语言文字能力，具有较强的组织计划、综合协调能力和计算机应用能力。有会计上岗证。,财政学、会计学、审计学、财务管理类专业优先，有相关工作经历者优先。 ,False,0,False,0,3
708,不限 ,不限 ,政法,二年,学士,本科及以上,89,1,杨浦区,具有两年以上基层工作经历的人员,不限,劳动保障监察大队,1510709,劳动保障监察员（科员）,宣传劳动保障法律法规，检查用人单位遵守劳动保障法律法规情况，依法纠正企业用工违法行为。,身体素质好，能适应适应户外及夜间一线执法工作，具有较强的语言文字表达能力及组织协调能力。,具有相关工作经历者优先。 ,False,0,False,0,1
709,"管理学,计算机类 ",,信息管理,二年,学士,本科,90,1,杨浦区,具有两年以上基层工作经历的人员,不限,档案馆,1510710,信息技术科科员,从事档案信息管理、计算机软硬件维护、摄影摄像等工作。,有一定的档案业务基础知识及档案信息管理能力。爱岗敬业，有良好的团队合作精神和较强的沟通协调能力。,,False,0,False,0,1
710,"财务管理,会计学 ",,财务管理,二年,学士,本科,91,1,杨浦区,具有两年以上基层工作经历的人员,不限,财政所,1510711,财政监督管理科员,从事财政资金使用的绩效评价管理等工作。,有较强的语言文字表达能力、组织协调能力和计算机操作水平。,,False,0,False,0,1
711,"会计学,审计学 ",,财务管理,二年,学士,本科,92,2,杨浦区,具有两年以上基层工作经历的人员,不限,财政所,1510712,财政监督管理科员,从事财政资金使用的监督检查等工作。,有较强的语言文字表达能力和组织协调能力和计算机操作水平。,,False,0,False,0,2
712,不限 ,不限 ,综合管理,二年,不限,本科及以上,93,1,杨浦区,具有两年以上基层工作经历的人员,不限,老干部活动室,1510713,科员,从事老干部大学教学管理等相关工作。,有较强的沟通协调能力和语言文字表达能力，并能熟练操作计算机。,具有教育管理相关工作经历者优先。 ,False,0,False,0,1
713,法学 ,,政法,二年,学士,本科,94,1,杨浦区,具有两年以上基层工作经历的人员,不限,法律援助中心,1510714,科员,从事案件受理、初步审核；从事文件起草、撰写领导讲话稿、宣传报道、舆情分析等文字综合工作。,有较强语言文字表达能力、综合分析能力和组织协调能力。,,False,0,False,0,1
714,"环境科学与工程类,化工与制药类 ","环境科学与工程类,化学工程与技术类 ",综合管理,二年,学士,本科及以上,95,1,杨浦区,具有两年以上基层工作经历的人员,不限,环境监察支队,1510715,科员,从事基层一线环境保护监督执法检查、行政处罚、信访矛盾调处、事故应急处置等。,全日制本科毕业；有较强的语言文字表达能力和组织协调能力。身体素质好，能适应户外执法工作。,具有环保专业技术和管理工作经验者优先。 ,False,0,False,0,1
715,"金融学,会计学 ",,财务管理,二年,学士,本科,96,1,黄浦区,具有两年以上基层工作经历的人员,不限,档案馆,1510716,保管利用室科员,负责局馆财务工作，编制局馆财务预、决算，固定资产的管理和工资的发放。,具有会计从业资格证书和会计专业初级以上技术职称。,,False,0,False,0,1
716,"法学类,工商管理类,经济与贸易类  ",不限 ,综合管理,二年,学士,本科及以上,97,1,静安区,具有两年以上基层工作经历的人员,不限,酒类专卖管理局,1510717,综合管理科员,负责辖区内酒类商品零售许可管理，指导、监督、检查酒类商品批发、零售企业相关经营行为,具有较强的语言文字表达能力和组织协调能力。,,False,0,False,0,1
717,"财政学类,工商管理类 ",,财务管理,二年,学士,本科,98,1,静安区,具有两年以上基层工作经历的人员,中共党员,财政所,1510718,财务管理科员,从事区属行政事业单位部门预算管理、财务管理及综合管理工作。,具有较强的组织协调和语言文字表达能力。,具有会计上岗证者优先。  ,False,0,False,0,1
718,"财政学,财务管理,会计学  ","财政学,会计学,企业管理 ",财务管理,二年,学士,本科及以上,99,1,静安区,具有两年以上基层工作经历的人员,中共党员,财政所,1510719,财务管理科员,从事区行政事业单位部门预算管理、财务管理及综合管理等工作。,具有较强的组织协调和语言文字表达能力。具有计算机二级及以上证书。,有财务管理学历背景及研究方向的优先。  ,False,0,False,0,1
719,"信息管理与信息系统,计算机类 ",,信息管理,二年,学士,本科,100,1,静安区,具有两年以上基层工作经历的人员,中共党员,财政所,1510720,信息管理科员,负责计算机、局域网管理。,具有较强的组织协调和语言文字表达能力。具有计算机二级及以上证书。,熟悉信息系统，软硬件维护者优先  ,False,0,False,0,1
720,"环境科学与工程类,化学类 ",,综合管理,二年,学士,本科,101,2,静安区,具有两年以上基层工作经历的人员,不限,环境监察支队,1510721,环境监察员（科员）,开展环境监察，参与环保信访处理，排污费征收，以及查处环境污染事故等工作。,熟悉和了解环境保护的法律法规和环境监察业务知识，具有一定的政策业务水平和实际工作能力，能担负节假日和夜间值班及应急执法。,,False,0,False,0,2
721,"管理学,中国语言文学类 ",,综合管理,二年,学士,本科,102,1,宝山区,具有两年以上基层工作经历的人员,中共党员,老干部活动室,1510722,科员,负责办公室文件起草、宣传报道、信息报送等综合工作，协助做好会务组织等其他日常服务管理工作。,具有较强的沟通协调能力和文字写作能力；思想政治素质好。,,False,0,False,0,1
722,法学类 ,法学类 ,综合管理,二年,学士,本科及以上,103,1,宝山区,具有两年以上基层工作经历的人员,不限,劳动保障监察大队,1510723,科员,负责劳动保障法律、法规的宣传和执行情况的监督检查。,全日制本科及以上学历，有扎实的专业理论知识及较强的沟通协调能力，性格沉稳，责任心强，具有两年以上劳动保障工作经历。,基层一线执法工作，较适合男性。 ,False,0,True,1,1
723,"建筑类,土木类,法学类  ",,城市建设管理,二年,学士,本科,104,1,宝山区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510724,综合执法部科员,负责土地巡查执法、监督和处置、统计等相关工作；负责土地矿产遥感监测执法检查专项工作；负责执法立案及案件移送等相关工作。,具有2年以上相关工作经历。,,False,0,False,0,1
724,"公共管理类,计算机类 ","公共管理类,计算机科学与技术类 ",综合管理,二年,学士,本科及以上,105,1,宝山区,具有两年以上基层工作经历的人员,中共党员,规土局执法大队,1510725,办公室科员,负责综合验收、土地核验、各类信访等统计工作；负责大队政务工作的对外联络、对内协调和会议会务接待工作；负责大队干部职工人事管理、年度内经费会计预算工作。,"具有较强的语言表达和协调能力,具有2年以上相关工作经历。",,False,0,False,0,1
725,法学类 ,,政法,二年,学士,本科,106,1,闵行区,具有两年以上基层工作经历的人员,中共党员,农委,1510726,农业执法大队法规证照科科员,对本区农业案件审理；案件卷宗归档；法律法规培训;《动物防疫条件合格证》审核、发放；《渔业捕捞许可证》受理、审核、发放；渔业资源增殖费的征收；动物和动物产品检疫证明、动物及动物产品运载工具消毒证明的领取、发放、回收、审核、统计；动物及动物产品检疫平调费的结算。,,,False,0,False,0,1
726,"法学类,政治学类 ","法学类,政治学类 ",政法,二年,学士,本科及以上,107,1,闵行区,具有两年以上基层工作经历的人员,不限,社会主义学院,1510727,教务科科员,教务管理工作。,有较强的政治素质和责任心，组织协调能力强，能够胜任统战工作的要求。,,False,0,False,0,1
727,"中国语言文学类,行政管理,管理学  ","中国语言文学类,行政管理,管理学 ",综合管理,二年,学士,本科及以上,108,1,闵行区,具有两年以上基层工作经历的人员,不限,社会主义学院,1510728,理论研究室科员,从事宣传及信息报道等相关文字工作。,责任意识强，有较强的文字及口头表达能力。,,False,0,False,0,1
728,农学 ,农学 ,综合管理,二年,学士,本科及以上,109,1,闵行区,具有两年以上基层工作经历的人员,不限,农委,1510729,农业执法大队科员（种子农药监督执法）,本区种子、农药、肥料等农资经营企业监管;本区转基因生物试验研究及转基因产品安全监管；本区农产品生产安全的监管;植物检疫；制定农业法律法规宣传的实施方案。,,有植物检疫证优先。 ,False,0,False,0,1
729,"法学类,人力资源管理,劳动与社会保障  ","法学类,社会保障 ",政法,二年,学士,本科及以上,110,1,闵行区,具有两年以上基层工作经历的人员,中共党员,人力资源和社会保障局,1510730,劳动保障监察大队科员,从事劳动保障监察工作，包括劳动保障行政执法、公文起草、调研报告的撰写等工作。,具有2年以上劳动保障工作经历；具有良好的计算机操作能力；具有良好的文字功底，有调研报告撰写经验。,管理类、中文类专业也可。 ,False,0,False,0,1
730,交通运输类 ,交通运输工程类 ,城市建设管理,二年,不限,本科及以上,111,1,闵行区,具有两年以上基层工作经历的人员,不限,交通执法大队,1510731,交通执法大队科员,负责道路运政稽查，案卷卷宗整理及罚没款费税管理。,,持有驾驶证、会计上岗证者优先。 ,False,0,False,0,1
731,法学类 ,,政法,二年,学士,本科,112,1,闵行区,具有两年以上基层工作经历的人员,不限,文广局,1510732,文化执法大队科员,从事文化执法工作。,,,False,0,False,0,1
732,不限 ,不限 ,城市建设管理,二年,不限,本科及以上,113,4,闵行区,具有两年以上基层工作经历的人员,不限,规土局,1510733,规土执法大队科员,负责规划和土地执法工作。,具有2年以上规划和土地管理相关工作经历。,,False,0,False,0,4
733,"艺术设计学,汉语言文学 ",,综合管理,二年,学士,本科,114,1,嘉定区,具有两年以上基层工作经历的人员,不限,文化执法大队,1510734,办公室科员,负责宣传版面策划制作及夜间举报电话值班。,具有机关工作经验。能熟练操作photoshop、CAD、illustrator设计制图软件。,需夜间值班，男性较适合。 ,False,0,True,1,1
734,"经济学,金融学,会计学  ",,财务管理,二年,学士,本科,115,2,嘉定区,具有两年以上基层工作经历的人员,不限,财政所,1510735,财政征收管理员,负责财政非税收入的征收管理。,熟悉财政、财务会计管理的政策法规，具有较强的文字、语言表达和组织协调能力。,,False,0,False,0,2
735,"统计学,法学,电子信息类  ",,财务管理,二年,学士,本科,116,1,嘉定区,具有两年以上基层工作经历的人员,不限,财政所,1510736,财政所科员,负责信息系统日常维护及相关法务、统计工作。,熟悉财经法律法规，具有良好的人际沟通能力和公文写作能力。,,False,0,False,0,1
736,"公共管理类,法学类 ",,综合管理,二年,不限,本科,117,1,嘉定区,具有两年以上基层工作经历的人员,不限,老干部活动室,1510737,科员,从事老干部学习、活动服务，协助管理老干部大学校务。,具有二年以上相关工作经验。,,False,0,False,0,1
737,不限 ,,综合管理,二年,学士,本科,118,1,嘉定区,具有两年以上基层工作经历的人员,不限,档案馆,1510738,接待利用科科员,负责档案资料和政府公开信息的接待利用工作。,,,False,0,False,0,1
738,工程管理 ,,城市建设管理,二年,不限,本科,119,2,嘉定区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510739,规划和土地管理岗科员,负责规划和土地巡查及管理，对建筑物审批内容进行现场核查，包括图纸及各项技术指标的检查。负责监督检查和违法行为的查处。,具有较强的计算机操作水平，具有较强文字处理能力。,已取得机动车驾驶执照者优先。 ,False,0,False,0,2
739,行政管理 ,,城市建设管理,二年,不限,本科,120,1,嘉定区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510740,规划和土地管理岗科员,负责规划和土地巡查及管理，负责监督检查和违法行为的查处。,具有较强的计算机操作水平，具有较强文字处理能力。,已取得机动车驾驶执照者优先。 ,False,0,False,0,1
740,"计算机科学与技术,软件工程 ",,信息管理,二年,学士,本科,121,2,嘉定区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510741,科员,负责农产品质量安全监管软件维护等工作。,全日制。具有较强的文字表达和综合分析能力，具有较好的计算机操作水平。,具有上海市动物检疫员上岗证优先。 ,False,0,False,0,2
741,工商管理类 ,,经济管理,二年,学士,本科,122,2,嘉定区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510742,科员,负责流通领域动物卫生监管等工作。,全日制。具有较强的文字表达和综合分析能力，具有较好的计算机操作水平。,具有上海市动物检疫员上岗证优先。 ,False,0,False,0,2
742,法学 ,,政法,二年,不限,本科,123,1,嘉定区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510743,科员,负责水产品质量安全监管及渔业安全生产管理。,具有中华人民共和国渔政渔港监督管理局颁发的船舶驾驶证或海事部门颁发的船舶驾驶证。具有较强的文字表达和综合分析能力。水性好，具备游泳能力。,,False,0,False,0,1
743,法学 ,法学类 ,政法,二年,学士,本科及以上,124,1,金山区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510744,规划土地执法科员,从事规划土地行政执法等日常事务。,,具有规划土地执法相关工作经验者优先。  ,False,0,False,0,1
744,"土木工程,土地资源管理 ","土木工程类,土地资源管理 ",城市建设管理,二年,学士,本科及以上,125,1,金山区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510745,规划土地执法科员,从事规划土地行政执法等日常事务。,,具有规划土地执法相关工作经验者优先。  ,False,0,False,0,1
745,"土地资源管理,建筑学,城乡规划  ","土地资源管理,建筑学类 ",城市建设管理,二年,学士,本科及以上,126,2,金山区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510746,规划土地执法科员,从事规划土地行政执法等日常事务。,,具有规划土地执法相关工作经验者优先。  ,False,0,False,0,2
746,机械设计制造及其自动化 ,,综合管理,二年,学士,本科,127,1,金山区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510747,农机监理员,从事农业生产机械设备检验及农机生产安全管理工作。,具有2年以上从事机械设备专业工作经验，有一定的组织协调能力和文字表达能力。,熟悉当地语言者优先。  ,False,0,False,0,1
747,"法学,劳动与社会保障 ",法学类 ,政法,二年,学士,本科及以上,128,1,金山区,具有两年以上基层工作经历的人员,不限,劳动人事争议仲裁院,1510748,仲裁工作人员,协助从事劳动人事争议仲裁相关工作。,,"通过国家计算机一级考试,或持有仲裁员资格证、司法考试资格证书、或具有法律、人力资源管理工作经历者及熟悉本地语言者优先。  ",False,0,False,0,1
748,不限 ,,综合管理,二年,不限,本科,129,1,金山区,具有两年以上基层工作经历的人员,不限,档案馆,1510749,管理科科员,接收档案及馆藏档案整理、保管、利用、鉴定、销毁。,具有二年以上档案工作经历、有档案人员岗位业务培训合格证书。,,False,0,False,0,1
749,"档案学,汉语言文学,历史学  ","语言学及应用语言学,档案学,历史学类 ",综合管理,二年,学士,本科及以上,130,1,金山区,具有两年以上基层工作经历的人员,不限,档案馆,1510750,征集编研科副主任科员及以下,征集、编研、研究整理和编辑出版有关档案史料，档案信息的开发利用。,,熟悉金山人文历史、有编研工作经历的优先。  ,False,0,False,0,1
750,,"经济学,政治学类 ",经济管理,二年,硕士,硕士研究生,131,1,金山区,具有两年以上基层工作经历的人员,中共党员,区委党校,1510751,基层党建研究室主任科员及以下,开展调查研究和社会实践，利用党建资源参与教学研究、学术交流和教研活动，撰写调查报告、学术论文，并做好教育培训工作。,优秀学生干部、有两年以上党建研究工作经历。,,False,0,False,0,1
751,档案学 ,,综合管理,二年,学士,本科,132,1,松江区,具有两年以上基层工作经历的人员,不限,档案馆,1510752,档案管理科科员,从事档案利用、窗口接待、统计等相关工作。,,,False,0,False,0,1
752,不限 ,,综合管理,二年,学士,本科,133,1,松江区,具有两年以上基层工作经历的人员,不限,老干部活动室,1510753,活动室科员2,做好本区离退休干部服务管理工作，策划、组织各类文体兴趣活动。,有一定的文字撰写能力；有组织大型活动的能力；有团结协作精神、沟通能力较强；中共党员优先。,,False,0,False,0,1
753,"植物生产类,生物科学类,环境科学与工程类  ",,综合管理,二年,学士,本科,134,1,松江区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510754,一中队科员1,农产品质量、农资监管、植物检疫、农业生态环境保护。,植物生物技术专业也可；大学英语四级合格或成绩425分及以上。,,False,0,False,0,1
754,农业工程类 ,,综合管理,二年,学士,本科,135,1,松江区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510755,一中队科员2,农机监理。,大学英语四级合格或成绩425分及以上。,适合野外作业、夜间作业。 ,False,0,False,0,1
755,"生物科学类,动物医学类,动物科学  ",,综合管理,二年,学士,本科,136,1,松江区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510756,二中队科员,动物防疫、检疫监管、动物卫生监督执法。,动物生物技术专业也可；大学英语四级合格或成绩425分及以上。,,False,0,False,0,1
756,"水产类,生物科学类 ",,综合管理,二年,学士,本科,137,1,松江区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510757,三中队科员,渔业捕捞、水产品质量安全监督执法。,大学英语四级合格或成绩425分及以上。,适合野外作业、船艇和夜间工作。 ,False,0,False,0,1
757,,法学类 ,政法,二年,硕士,硕士研究生,138,1,松江区,具有两年以上基层工作经历的人员,中共党员,法律援助中心,1510758,科员,法律援助工作。,全日制毕业。,,False,0,False,0,1
758,法学类 ,法学类 ,政法,五年以上,不限,本科及以上,139,2,松江区,具有两年以上基层工作经历的人员,不限,劳动人事争议仲裁院,1510759,仲裁工作人员（科员）,协助从事劳动人事争议仲裁相关工作。,具有劳动人事争议仲裁员资格（需提交人社部颁发的资格证书）和三年以上劳动人事争议仲裁案件审理经验。,,False,0,False,0,2
759,"环境科学,环境工程 ","环境科学,环境工程 ",综合管理,五年以上,学士,本科及以上,140,1,松江区,具有两年以上基层工作经历的人员,不限,环境监察支队,1510760,信访室科员,受理、协助调查环境信访投诉工作。,具有机动车驾驶证；具有环境保护工作经验和中级职称者优先。,,False,0,False,0,1
760,"应用化学,化学工程与工艺 ","应用化学,化学工程,化学工艺 ",综合管理,五年以上,学士,本科及以上,141,1,松江区,具有两年以上基层工作经历的人员,不限,环境监察支队,1510761,环境监察室科员,开展环境监察和环境执法工作，对污染企业违法排放行为进行监管。,具有机动车驾驶证；具有环境保护工作经验和中级职称者优先。,,False,0,False,0,1
761,信息安全 ,,信息管理,二年,学士,本科,142,1,松江区,具有两年以上基层工作经历的人员,中共党员或共青团员,文化执法大队,1510762,执法科科员,文化领域综合执法。,本科阶段为全日制；具有机动车驾驶证，能适应夜间及节假日执法工作；身体健康，有较强的组织纪律观念，责任心强，适应户外执法工作；具有较高的计算机操作水平和管理能力，具有较强的组织协调能力和语言文字表达能力。,,False,0,False,0,1
762,"会计学,财务管理 ",,财务管理,二年,学士,本科,143,1,松江区,具有两年以上基层工作经历的人员,不限,老干部活动室,1510763,活动室科员1,做好本区离退休干部服务管理工作，从事会计财务相关事务，策划、组织各类活动。,需持有《会计从业人员资格证》，具有2年及以上财务实际工作经验；具有助理会计师及以上资格的优先；有一定的文字撰写能力；有组织大型活动的能力；有团结协作精神、沟通协调能力较强。,,False,0,False,0,1
763,财务管理 ,,财务管理,二年,学士,本科,144,1,青浦区,具有两年以上基层工作经历的人员,中共党员,老干部活动室,1510764,活动室科员,离退休干部服务、财务管理工作。,具有较高的计算机操作水平。,,False,0,False,0,1
764,,"汉语言文字学,中国古代史,中国近现代史 ",综合管理,二年,博士,博士研究生,145,1,青浦区,具有两年以上基层工作经历的人员,中共党员,党史研究室,1510765,党史编研科科员,党史编研工作。,,,False,0,False,0,1
765,信息管理与信息系统 ,,信息管理,二年,学士,本科,146,1,青浦区,具有两年以上基层工作经历的人员,不限,档案馆,1510766,信息技术科科员,负责档案信息系统、电子文件中心等日常管理，做好数据管理、备份和安全等工作,,,False,0,False,0,1
766,不限 ,,综合管理,二年,不限,本科,147,2,青浦区,具有两年以上基层工作经历的人员,不限,农委执法大队,1510767,一中队科员,从事内陆水域渔业执法检查，工作地点为淀山湖。,,水上作业必须会游泳。 ,False,0,False,0,2
767,"会计学,财务管理,金融学  ",不限 ,财务管理,二年,学士,本科及以上,148,1,青浦区,具有两年以上基层工作经历的人员,不限,城管执法局执法大队,1510768,执法队员,从事基层一线执法工作或财务相关工作。,持有会计从业资格证书；具备必要的财会专业知识和技能，具有较强的工作责任心和团队协作精神。,,False,0,False,0,1
768,计算机类 ,不限 ,信息管理,二年,学士,本科及以上,149,1,青浦区,具有两年以上基层工作经历的人员,不限,城管执法局执法大队,1510769,执法队员,从事基层一线执法工作或计算机和网络的日常管理与维护工作。,具有扎实的计算机、信息管理、网络管理专业知识，有较强的计算机应用与维护能力。,,False,0,False,0,1
769,"环境科学与工程类,化学类,化工与制药类  ","环境科学,环境工程 ",城市建设管理,二年,学士,本科及以上,150,2,奉贤区,具有两年以上基层工作经历的人员,不限,环境监察支队,1510770,监察支队科员,环境信访调处、环境保护执法。,需具备两年及以上环保相关工作经验，主要从事一线执法包括应急处置等工作，需参加夜间值班，须服从非工作日及夜间执法安排。,,False,0,False,0,2
770,,"土地资源管理,人文地理学 ",城市建设管理,二年,硕士,硕士研究生,151,1,奉贤区,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510771,规划土地执法员,行使本区域规划和土地违法案件的行政处罚权，负责查处规划和土地违法行为。,,,False,0,False,0,1
771,法学 ,,政法,二年,学士,本科,152,1,崇明县,具有两年以上基层工作经历的人员,不限,劳动人事争议仲裁院,1510772,仲裁工作人员（科员）,协助从事劳动人事争议仲裁相关工作。,,,False,0,False,0,1
772,不限 ,不限 ,综合管理,二年,不限,本科及以上,153,1,崇明县,具有两年以上基层工作经历的人员,不限,酒类专卖管理局,1510773,执法科员,负责市场抽检工作，组织查处酒类商品经营活动中的违法行为。,需一线执法，较适合男性。,,False,0,True,1,1
773,公共管理类 ,,综合管理,二年,学士,本科,154,2,崇明县,具有两年以上基层工作经历的人员,不限,规土局执法大队,1510774,执法科员1,负责规划土地执法事务综合管理工作。,具有规土管理工作经验者优先。,,False,0,False,0,2
774,会计学 ,,财务管理,二年,学士,本科,155,1,崇明县,具有两年以上基层工作经历的人员,不限,财政局财政所,1510775,科员,负责执行财务会计监督检查工作。,具有会计从业资格证。,,False,0,False,0,1
775,法学 ,,政法,二年,学士,本科,156,1,崇明县,具有两年以上基层工作经历的人员,不限,劳动保障监察大队,1510776,监察员,负责劳动保障法律、法规宣传，检查用人单位劳动保障法律法规执行情况，纠正企业用工违法行为。,,,False,0,False,0,1
776,经济与贸易类 ,应用经济学类 ,经济管理,二年,学士,本科及以上,157,1,崇明县,具有两年以上基层工作经历的人员,不限,酒类专卖管理局,1510777,科员,负责酒类商品批发、零售企业的经营许可，对经营活动进行监督管理。,,,False,0,False,0,1
777,不限 ,不限 ,政法,二年,学士,本科及以上,158,1,市文化执法总队,具有两年以上基层工作经历的人员,不限,稽查处,1510778,文化执法科员,文化市场行政执法工作。,熟练掌握计算机应用技术。同等条件下，具有摄影摄像相关工作经历者优先。,一线执法，要求具有强健的体魄，能胜任高强度工作和节假日及夜间执法工作要求。 ,False,0,False,0,1
778,法学 ,法学 ,政法,二年,学士,本科及以上,159,1,市文化执法总队,具有两年以上基层工作经历的人员,中共党员,稽查处,1510779,版权执法科员,版权市场行政执法工作。,熟悉行政法律法规，具有扎实的法学理论功底和较强的文字表达能力，熟练掌握计算机应用技术。同等条件下，具有知识产权相关工作经历者优先。,一线执法，要求具有强健的体魄，能胜任高强度工作和节假日及夜间执法工作要求。 ,False,0,False,0,1
779,"历史学,文学,法学  ","历史学,文学,法学 ",综合管理,二年,学士,本科及以上,160,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,研究三处,1510780,研究岗位副主任科员及以下,根据要求掌握中共党史知识，主要从事改革开放新时期上海地方党史的研究工作，开展调研，撰写研究报告。,有较强的文字表达和综合分析能力。,有相关研究工作经历者优先。 ,False,0,False,0,1
780,"历史学,文学,法学  ","历史学,文学,法学 ",综合管理,二年,学士,本科及以上,161,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,研究一处,1510781,研究岗位副主任科员及以下,根据要求掌握中共党史知识，主要从事民主革命时期上海地方党史的研究工作，开展调研，撰写研究报告。,有较强的文字表达和综合分析能力。,有相关研究工作经历者优先。  ,False,0,False,0,1
781,"文学,历史学,法学  ","历史学,文学,法学 ",综合管理,二年,学士,本科及以上,162,1,市委党史研究室,具有两年以上基层工作经历的人员,中共党员,研究二处,1510782,研究岗位副主任科员及以下,根据要求掌握中共党史知识，主要从事社会主义革命和建设时期上海地方党史的研究工作，开展调研，撰写研究报告。,有较强的文字表达和综合分析能力。,有相关研究工作经历者优先。  ,False,0,False,0,1
782,,不限 ,综合管理,二年,硕士,硕士研究生及以上,163,1,市委党校,具有两年以上基层工作经历的人员,中共党员,组织人事处,1510783,师资管理（主任科员及以下,负责师资管理工作（师资培养、职称评审等工作）,具有较强的政治理论水平，熟悉相关政策，具有一定的文字功底和组织协调能力；具有人才工作相关管理经验者优先。,,False,0,False,0,1
783,,不限 ,综合管理,二年,硕士,硕士研究生及以上,164,1,市委党校,具有两年以上基层工作经历的人员,中共党员,组织人事处,1510784,老干部办公室（主任科员及以下）,负责老干部工作。,具有较强的政治理论水平，有一定的组织协调能力和老干部管理经验，有奉献精神，热心为老干部服务。,,False,0,False,0,1
784,,不限 ,综合管理,二年,硕士,硕士研究生及以上,165,1,市委党校,具有两年以上基层工作经历的人员,中共党员,科研处,1510785,科研管理（主任科员及以下）,从事科研管理工作(学科建设管理、课题管理等),专业：人文社科类。具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,具有科研管理工作经验者优先。 ,False,0,False,0,1
785,经济学类 ,不限 ,财务管理,二年,学士,本科及以上,166,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第一分校办公室,1510786,财务管理（主任科员及以下）,主要从事财务等工作。,具有2年以上财务工作经历，有会计上岗证和中级经济专业技术资格。,具有事业单位财务经历的优先。上班地点在青浦区朱家角镇。  ,False,0,False,0,1
786,,"信息与通信工程类,电子科学与技术类,计算机科学与技术类 ",信息管理,二年,硕士,硕士研究生及以上,167,1,市委党校,具有两年以上基层工作经历的人员,中共党员,信息化管理处,1510787,信息化应用（主任科员及以下）,负责本校信息化建设、应用管理和技术保障及网络日常运行维护工作,具有计算机项目开发、运行与维护和系统集成方面的工作经验。有一定的组织协调和文字语言表达能力，协作精神强。,,False,0,False,0,1
787,管理学 ,,综合管理,五年以上,学士,本科,168,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第一分校教务处,1510788,教务管理（主任科员及以下）,教学计划编制，组织、管理教学活动，师资协调和教室调度，教师工作量的考核。,有较强的教研能力和组织协调能力。,具有教学管理相关工作背景。上班地点在青浦区朱家角镇，需经常住校带班。  ,False,0,False,0,1
788,,"电子科学与技术类,信息与通信工程类,计算机科学与技术类 ",信息管理,二年,硕士,硕士研究生及以上,169,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第二分校行政处,1510789,信息化管理（主任科员及以下）,信息化管理、计算机运行与维护、固定资产管理、政府采购等,具有计算机项目开发、运行与维护和系统集成方面的工作经验人员。,具有2年以上相关工作经验的优先  ,False,0,False,0,1
789,,"哲学,法学,教育学 ",综合管理,二年,硕士,硕士研究生及以上,170,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第二分校学员工作处,1510790,学员管理（主任科员及以下）,学员管理、党性教育等工作,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,具有2年以上相关工作经验的优先  ,False,0,False,0,1
790,,"管理学,中国语言文学类,教育学类 ",综合管理,二年,硕士,硕士研究生及以上,171,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第二分校教务处,1510791,教学管理（主任科员及以下）,教学计划的拟定，招生、及培训班次的落实等工作,具有较强的组织协调能力和文字、语言表达能力，计算机操作熟练。,具有2年以上相关工作经验的优先  ,False,0,False,0,1
791,,"教育学,哲学,法学 ",综合管理,二年,硕士,硕士研究生及以上,172,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第四分校学员工作处,1510792,学员管理职位（主任科员及以下）,主要从事学员培训日常管理等工作,具有讲师专业技术职称。,具有两年以上机关、事业单位工作经验者优先  ,False,0,False,0,1
792,,"建筑学类,土木工程类 ",综合管理,二年,硕士,硕士研究生及以上,173,1,市委党校,具有两年以上基层工作经历的人员,中共党员,第四分校行政处,1510793,基建管理（主任科员及以下）,主要从事学校基建维修等工作,具有建筑、土木类相关从业资格证书或专业技术资格。,具有两年以上机关、事业单位工作经验者优先  ,False,0,False,0,1
